geo_id,name,county,pop,pctgqtract,urban_type,leb,leb_pctile,hpi,hpi_pctile,hpi_quartile,hpi_least_healthy_25pct,economic,economic_pctile,education,education_pctile,insurance,insurance_pctile,clean_enviro,clean_enviro_pctile,housing,housing_pctile,neighborhood,neighborhood_pctile,social,social_pctile,transportation,transportation_pctile,abovepoverty,abovepoverty_pctile,automobile,automobile_pctile,bachelorsed,bachelorsed_pctile,censusresponse,censusresponse_pctile,commute,commute_pctile,dieselpm,dieselpm_pctile,employed,employed_pctile,h20contam,h20contam_pctile,homeownership,homeownership_pctile,houserepair,houserepair_pctile,inhighschool,inhighschool_pctile,inpreschool,inpreschool_pctile,insured,insured_pctile,ownsevere,ownsevere_pctile,ozone,ozone_pctile,parkaccess,parkaccess_pctile,percapitaincome,percapitaincome_pctile,pm25,pm25_pctile,rentsevere,rentsevere_pctile,retail,retail_pctile,treecanopy,treecanopy_pctile,uncrowded,uncrowded_pctile,voting,voting_pctile,latino_pct,white_pct,black_pct,asian_pct,multiple_pct,native_am_pct,pacific_isl_pct,other_pct,leb_cdc,leb_se,leb_flag,income_quartile,majority_minority
06001400100,"Census Tract 4001, Alameda County, California",Alameda,3120,0,urban_area,87.2,0.98254172,1.366160697,0.996662388,4,No,1.770345592,0.98703466,1.36398823,0.990115533,1.225210646,0.96957638,1.132635823,0.986136072,1.042081753,0.981643132,1.217721452,0.977535302,1.023869066,0.88241335,0.978526728,0.975096277,0.89577283,0.889730424,0.975,0.722464698,0.866879235,0.997560976,0.817119499,0.853401797,0.252639517,0.925288832,0.092885813,0.657766367,0.779,0.742554557,110.4123824,0.975481386,0.889404486,0.951091142,1,0.809435173,1,0.630166881,0.857142857,0.857637997,0.988590987,0.96957638,0.126696833,0.388382542,0.02937227,0.983183569,1,0.800513479,116300,0.989216945,8.953297225,0.639794608,0,0.991591784,0.583840821,0.181258023,0.364337983,0.974839538,1,0.974390244,0.876418476,0.85237484,0.038,0.743,0.034,0.125,0.06,0,0,0,87.2,2.5534,3,Q4_high,1
06001400200,"Census Tract 4002, Alameda County, California",Alameda,2007,0.046337818,urban_area,81.5,0.640179718,1.432718291,0.998331194,4,No,1.754657559,0.986007702,1.40441923,0.993324775,1.055347074,0.903851091,0.681309472,0.842105263,0.955868484,0.968549422,0.685531985,0.934274711,1.212868918,0.93491656,1.773992572,0.999229782,0.893681043,0.885750963,0.954,0.509948652,0.865175719,0.997175866,0.859275838,0.943132221,0.46952381,0.975609756,0.591026635,0.071245186,0.869,0.986264442,110.4123824,0.975481386,0.619834711,0.560077022,1,0.809435173,1,0.630166881,0.892857143,0.877792041,0.975255973,0.903851091,0.038383838000000003,0.938510911,0.02937227,0.983183569,0.917933131,0.471116816,90742,0.967265725,9.298860476,0.58279846,0.041791045,0.971630295,12.72761544,0.886264442,0.197083709,0.925288832,0.992916175,0.908472401,0.877226678,0.855327343,0.087,0.735,0.026,0.085,0.065,0.002,0,0,81.5,1.0952,2,Q4_high,1
06001400300,"Census Tract 4003, Alameda County, California",Alameda,5051,0.007919224,urban_area,87.2,0.98254172,1.178741654,0.987933248,4,No,1.654709538,0.98241335,1.049137858,0.932349166,1.333553977,0.994608472,0.741687136,0.865982028,0.609153127,0.846983312,-0.342743732,0.213735558,0.907896888,0.840693196,1.305814427,0.99114249,0.897026542,0.892041078,0.848,0.10436457,0.720236628,0.946983312,0.791,0.773170732,0.513755158,0.982028241,0.497179059,0.100641849,0.882,0.992811297,110.4123824,0.975481386,0.415403523,0.302053915,1,0.809435173,1,0.630166881,0.787671233,0.801797176,0.9970964,0.994608472,0.027906977,0.962002567,0.02937227,0.983183569,0.332579651,0.139794608,80071,0.946213094,9.445812195,0.563029525,0.137184116,0.851861361,20.37112958,0.941720154,0.058385298,0.574326059,0.978697255,0.775866496,0.876139511,0.850962773,0.069,0.68,0.091,0.117,0.019,0,0.005,0.019,87.2,3.5274,3,Q4_high,1
06001400400,"Census Tract 4004, Alameda County, California",Alameda,4007,0.012478163,urban_area,82.9,0.788831836,0.968722735,0.964056483,4,No,1.227581759,0.937740693,0.649511677,0.814120668,0.995616392,0.874326059,0.890971279,0.924133504,0.327426863,0.671373556,0.223051723,0.76084724,0.993618314,0.871758665,1.263979276,0.989088575,0.789183776,0.635815148,0.906,0.239858793,0.759199484,0.964184852,0.806025742,0.820410783,0.419725785,0.967779204,0.32702737,0.207060334,0.864,0.982991014,110.4123824,0.975481386,0.40954495,0.296148909,1,0.809435173,1,0.630166881,0.405797101,0.351412067,0.97056686,0.874326059,0.122137405,0.414184852,0.02937227,0.983183569,0.842290035,0.39563543,69737,0.913350449,9.369731128,0.574197689,0.163716814,0.790243902,8.262062694,0.801283697,0.113785161,0.831193838,0.986681465,0.849293967,0.880031739,0.867907574,0.121,0.637,0.066,0.105,0.062,0.009,0,0,82.9,1.8118,3,Q4_high,1
06001400500,"Census Tract 4005, Alameda County, California",Alameda,4124,0,urban_area,78.8,0.326123235,0.737981673,0.901283697,4,No,0.843174594,0.838254172,0.407631214,0.723363286,1.051176867,0.901925546,0.968771913,0.94762516,0.030594352,0.46521181,0.102513774,0.622978177,0.695457864,0.752888318,1.264187446,0.989216945,0.781295665,0.619512195,0.884,0.176444159,0.67996012,0.918870347,0.790269591,0.771116816,0.451722671,0.973555841,0.232767185,0.324518614,0.837,0.952182285,110.4123824,0.975481386,0.397260274,0.283183569,0.975384615,0.160012837,1,0.630166881,0.308823529,0.225096277,0.974928594,0.901925546,0.146551724,0.28029525,0.02937227,0.983183569,1,0.800513479,52438,0.79563543,9.369731128,0.574197689,0.148325359,0.827471117,3.585074988,0.571758665,0.056254528,0.554813864,0.970734745,0.711489089,0.835057417,0.677535302,0.095,0.454,0.214,0.108,0.122,0,0.005,0.001,78.8,2.1647,3,Q4_high,1
06001400600,"Census Tract 4006, Alameda County, California",Alameda,1745,0.005157593,urban_area,78.6,0.305776637,0.891685564,0.9478819,4,No,1.1461066,0.921052632,0.827151558,0.877406932,0.648967865,0.700641849,0.84495247,0.906161746,0.282836084,0.637997433,0.038075698,0.516559692,0.363970362,0.60872914,1.523578858,0.996662388,0.840114613,0.755712452,0.932,0.360012837,0.714622642,0.943260591,0.745,0.596277279,0.44279661,0.972400513,0.382781946,0.160077022,0.863,0.982156611,110.4123824,0.975481386,0.423476969,0.311553273,1,0.809435173,1,0.630166881,0.611111111,0.618549422,0.943353474,0.700641849,0.071641791,0.776700899,0.02937227,0.983183569,1,0.800513479,58299,0.848780488,9.369731128,0.574197689,0.281690141,0.385365854,1.280018261,0.303594352,0.048491221,0.469191271,0.997028232,0.945186136,0.808953487,0.568934531,0.075,0.493,0.205,0.097,0.101,0.002,0.009,0.019,78.6,2.4001,3,Q4_high,1
06001400700,"Census Tract 4007, Alameda County, California",Alameda,5128,0.003900156,urban_area,80.1,0.465725289,0.471993821,0.77381258,4,No,0.38452453,0.6521181,0.741468957,0.846983312,-0.372161094,0.288831836,0.865527491,0.915019255,-0.08072237,0.391784339,0.099361206,0.618870347,0.322720088,0.59114249,1.036976384,0.979717587,0.667773438,0.409884467,0.857,0.116302953,0.569316529,0.833119384,0.71413577,0.486649551,0.4376931,0.970860077,0.352307357,0.184595635,0.81,0.881643132,110.4123824,0.975481386,0.373141978,0.256225931,1,0.809435173,1,0.630166881,0.72972973,0.748267009,0.863190501,0.288831836,0.152777778,0.252503209,0.02937227,0.983183569,1,0.800513479,43172,0.693196406,9.409114727,0.568934531,0.26460177,0.451861361,5.658618902,0.701797176,0.047019848,0.450577664,0.933367504,0.472657253,0.827431367,0.64762516,0.194,0.383,0.282,0.064,0.077,0,0,0,80.1,2.0179,3,Q3,1
06001400800,"Census Tract 4008, Alameda County, California",Alameda,4069,0.012288031,urban_area,76.9,0.158793325,0.476490404,0.775866496,4,No,0.313298435,0.620282413,0.597031061,0.79563543,0.488372694,0.619897304,0.95287339,0.943902439,0.053153522,0.479460847,0.105763873,0.627856226,0.043444146,0.473555841,1.290324042,0.990629012,0.6404522,0.368549422,0.869,0.137483954,0.53369187,0.797175866,0.686259645,0.392426187,0.47962963,0.977535302,0.239971588,0.313478819,0.797,0.827856226,110.4123824,0.975481386,0.404358354,0.290243902,0.993730408,0.498523748,1,0.630166881,0.656565657,0.673299101,0.930746069,0.619897304,0.108333333,0.510783055,0.02937227,0.983183569,1,0.800513479,45349,0.723234917,9.455344585,0.562195122,0.266331658,0.447240051,6.913832626,0.756996149,0.04363506,0.395121951,0.955811138,0.598716303,0.796601376,0.517715019,0.106,0.435,0.233,0.152,0.072,0.002,0,0,76.9,1.5889,3,Q3,1
06001400900,"Census Tract 4009, Alameda County, California",Alameda,2471,0,urban_area,74.5,0.044159178,0.528036406,0.802053915,4,No,0.422866476,0.668934531,0.899755412,0.89563543,0.830787871,0.793838254,0.861727025,0.912451861,-0.043116155,0.415275995,0.030139976,0.501155327,0.160800636,0.524005135,0.833925095,0.966880616,0.718369063,0.491527599,0.875,0.1521181,0.4626703,0.724775353,0.699295266,0.434403081,0.363976084,0.957124519,0.350400935,0.18677792,0.785,0.77195122,110.4123824,0.975481386,0.357142857,0.237227214,1,0.809435173,1,0.630166881,1,0.950898588,0.957627119,0.793838254,0.157142857,0.234338896,0.02937227,0.983183569,1,0.800513479,46390,0.737227214,9.455344585,0.562195122,0.271428571,0.425288832,1.448083988,0.331578947,0.045704734,0.429525032,0.967532468,0.688575096,0.808418635,0.566495507,0.158,0.416,0.288,0.041,0.062,0.025,0,0.01,74.5,2.21,3,Q3,1
06001401000,"Census Tract 4010, Alameda County, California",Alameda,6133,0.005869884,urban_area,77.5,0.208793325,0.457228747,0.76508344,4,No,0.563891321,0.733632863,0.837350426,0.879974326,0.167736501,0.467265725,-0.092909668,0.413863928,-0.457202584,0.20885751,0.11025436499999999,0.63491656,-0.121547705,0.407060334,1.067151808,0.981001284,0.729884119,0.513478819,0.766,0.041014121,0.423051878,0.68267009,0.677987357,0.367265725,0.576912605,0.98703466,1.483998493,0.005648267,0.831,0.939537869,110.4123824,0.975481386,0.346153846,0.224518614,0.977911647,0.181771502,1,0.630166881,1,0.950898588,0.905574762,0.467265725,0.173652695,0.17843389,0.02937227,0.983183569,0.985558295,0.56534018,41743,0.672528883,9.618671793,0.544030809,0.341389728,0.206161746,7.697159327,0.783953787,0.045727842,0.430166881,0.947773279,0.54762516,0.771329524,0.427599487,0.187,0.334,0.304,0.067,0.088,0,0.015,0.004,77.5,1.8596,2,Q3,1
06001401100,"Census Tract 4011, Alameda County, California",Alameda,4287,0.025658969,urban_area,80.3,0.488318357,0.676829957,0.875096277,4,No,0.923097108,0.863671374,0.828360013,0.877663671,-0.163090936,0.350962773,0.599428695,0.801155327,-0.156958025,0.349293967,0.062216591,0.56071887,0.164803164,0.52593068,1.271049515,0.989473684,0.710053651,0.477021823,0.687,0.018806162,0.686257563,0.92374839500000006,0.704883336,0.45224647,0.739411342,0.995892169,0.637437097,0.057894737,0.866,0.984531451,110.4123824,0.975481386,0.202317721,0.096148909,1,0.809435173,1,0.630166881,0.649122807,0.664377407,0.879603399,0.350962773,0.211111111,0.092105263,0.02937227,0.983183569,0.746631376,0.328241335,58566,0.850577664,9.673710228,0.541463415,0.176848875,0.754428755,20.11410505,0.939922978,0.050087907,0.488960205,0.962337035,0.64762516,0.804392633,0.550064185,0.108,0.524,0.077,0.198,0.074,0,0.003,0.016,80.3,3.0636,3,Q4_high,1
06001401200,"Census Tract 4012, Alameda County, California",Alameda,2619,0.006109202,urban_area,80,0.452631579,0.898445399,0.949165597,4,No,1.143201285,0.920539153,0.670394189,0.82156611,0.700110911,0.725609756,0.927003489,0.936713736,0.405865107,0.727856226,-0.153533635,0.296662388,0.749402768,0.777535302,1.389150956,0.993581515,0.79600461,0.648652118,0.933,0.366367137,0.684931507,0.922849807,0.774761062,0.718356868,0.409846154,0.965725289,0.258934569,0.284082157,0.878,0.99127086,110.4123824,0.975481386,0.386178862,0.271758665,1,0.809435173,1,0.630166881,0.52,0.501026958,0.947368421,0.725609756,0.086021505,0.676508344,0.02937227,0.983183569,0.579056291,0.236970475,59404,0.855840822,9.543246848,0.553145058,0.171052632,0.769961489,17.90864476,0.927471117,0.049039758,0.476636714,0.994308943,0.926315789,0.859003509,0.77381258,0.122,0.61,0.113,0.115,0.04,0.001,0,0,80,2.6913,3,Q4_high,1
06001401300,"Census Tract 4013, Alameda County, California",Alameda,3921,0.165774037,urban_area,75.8,0.091335045,0.109239922,0.554942234,3,No,0.063184508,0.51283697,0.181815355,0.618613607,0.460979684,0.606290116,0.317270775,0.637740693,-0.436375091,0.215789474,0.492811061,0.896405648,0.07434082,0.487419769,0.008380382,0.506418485,0.570720969,0.265468549,0.629,0.012580231,0.498533724,0.761360719,0.7,0.436392811,0.527777778,0.983440308,0.965537844,0.019383825,0.764,0.654621309,110.4123824,0.975481386,0.16091954,0.069833119,0.968838527,0.108664955,1,0.630166881,0.358490566,0.290949936,0.928595601,0.606290116,0.101754386,0.560654685,0.02937227,0.983183569,0.999433107,0.597304236,46288,0.735622593,9.771344995,0.534210526,0.202702703,0.668164313,32.14969859,0.969961489,0.044292055,0.406803594,0.865353038,0.249550706,0.790835957,0.496662388,0.101,0.384,0.285,0.168,0.056,0.006,0,0,75.8,1.7997,3,Q3,1
06001401400,"Census Tract 4014, Alameda County, California",Alameda,4732,0.057692308,urban_area,73.5,0.026379974,-0.271546749,0.335301669,2,No,-0.503885341,0.28716303,0.17743048,0.616944801,-0.442708591,0.270731707,0.034575454,0.477535302,-1.069751321,0.054685494,-0.031573909,0.390500642,-0.835421982,0.188446727,0.45832978,0.920410783,0.458368555,0.136200257,0.743,0.031129653,0.397843517,0.648523748,0.609169199,0.188703466,0.467657694,0.975481386,1.25881235,0.009499358,0.719,0.406097561,110.4123824,0.975481386,0.188986233,0.087548139,0.97979798,0.203273427,1,0.630166881,0.486238532,0.45661104,0.857652222,0.270731707,0.347826087,0.011938383,0.02937227,0.983183569,0.939731108,0.495892169,34583,0.545699615,10.12088161,0.50224647,0.35059761,0.185365854,3.583683133,0.571373556,0.037679966,0.284082157,0.936795995,0.490115533,0.690423999,0.214634146,0.19,0.257,0.319,0.12,0.084,0.015,0.003,0.011,73.5,2.1014,3,Q3,1
06001401500,"Census Tract 4015, Alameda County, California",Alameda,2839,0,urban_area,77.3,0.18902439,-0.053897982,0.458536585,2,No,0.0682271,0.515404365,0.186893741,0.621437741,0.317181398,0.538767651,0.583748268,0.792169448,-0.448396369,0.212195122,0.061059724,0.558536585,-1.023989508,0.140179718,-0.037726898,0.424903723,0.643536456,0.373042362,0.688,0.019191271,0.42278157,0.682156611,0.584,0.142297818,0.431295201,0.969961489,0.62588011,0.06097561,0.739,0.512323492,110.4123824,0.975481386,0.357267951,0.237483954,0.980676329,0.215982028,1,0.630166881,0.461538462,0.424390244,0.917306823,0.538767651,0.153246753,0.250320924,0.02937227,0.983183569,1,0.800513479,44546,0.711681643,9.890660139,0.521437741,0.321538462,0.257252888,5.6259851340000004,0.700641849,0.036988456,0.268806162,0.895796848,0.328754814,0.675073099,0.176508344,0.141,0.369,0.373,0.045,0.062,0,0.008,0,77.3,2.8661,3,Q3,1
06001401600,"Census Tract 4016, Alameda County, California",Alameda,2289,0.027959808,urban_area,77.6,0.215917843,-0.027435164,0.47394095,2,No,-0.160212095,0.417073171,0.339141658,0.693581515,-0.61517634,0.22618742,0.701626672,0.850064185,-0.858663386,0.091655969,0.004301704,0.450962773,-0.99191885,0.145699615,1.041153336,0.980231065,0.586719091,0.288446727,0.823,0.077599487,0.438176638,0.698587933,0.598,0.16534018,0.488046167,0.978690629,0.450639362,0.122207959,0.729,0.460397946,110.4123824,0.975481386,0.191964286,0.089216945,0.97515528,0.157509628,1,0.630166881,0.567567568,0.563478819,0.844112769,0.22618742,0.282051282,0.027856226,0.02937227,0.983183569,0.969024503,0.536842105,39016,0.628883184,10.12088161,0.50224647,0.318032787,0.267907574,5.100925899,0.67406932,0.032791576,0.183311938,0.9453125,0.535686778,0.669314605,0.165596919,0.201,0.287,0.359,0.104,0.04,0,0.009,0,77.6,3.5769,2,Q3,1
06001401800,"Census Tract 4018, Alameda County, California",Alameda,1801,0.002776235,urban_area,77.6,0.215917843,0.152151349,0.580616175,3,No,0.325002096,0.625288832,0.450536972,0.739922978,-0.271861224,0.319127086,0.538219922,0.771887035,0.288369241,0.641848524,0.036337533,0.513607189,-1.057703095,0.133247754,0.492281721,0.927599487,0.656302054,0.392169448,0.716,0.024518614,0.442236939,0.702695764,0.578,0.131771502,0.514822134,0.982284981,0.702548244,0.044415918,0.81,0.881643132,110.4123824,0.975481386,0.251107829,0.136200257,0.986486486,0.313671374,1,0.630166881,0.654545455,0.669383825,0.871064468,0.319127086,0,0.992297818,0.02937227,0.983183569,1,0.800513479,40604,0.654813864,9.737947129,0.536970475,0.229059829,0.578818999,2.586505143,0.48279846,0.042738544,0.375609756,0.991137371,0.890629012,0.673620236,0.173684211,0.203,0.335,0.382,0.055,0.012,0.002,0,0.011,77.6,2.034,2,Q3,1
06001402200,"Census Tract 4022, Alameda County, California",Alameda,2477,0,urban_area,76.6,0.141848524,0.112681796,0.557509628,3,No,0.006763411,0.488575096,0.314791967,0.682156611,0.41708525,0.585622593,0.49670285,0.750834403,-0.490519127,0.194094994,0.02642914,0.4957638,-0.796322993,0.197304236,1.010819479,0.977535302,0.540352315,0.224518614,0.781,0.049486521,0.465986395,0.728112965,0.610998846,0.190629012,0.54193038,0.984467266,0.755724581,0.037355584,0.793,0.808536585,110.4123824,0.975481386,0.340987371,0.218998716,0.970930233,0.121758665,1,0.630166881,0.511111111,0.489666239,0.925149701,0.585622593,0.107936508,0.513863928,0.02937227,0.983183569,1,0.800513479,38272,0.617008986,9.717527299,0.538510911,0.366972477,0.152952503,2.369524334,0.454172015,0.040988084,0.343902439,0.904707233,0.361232349,0.696525331,0.228241335,0.162,0.299,0.318,0.164,0.045,0.013,0,0,76.6,2.6682,3,Q3,1
06001402400,"Census Tract 4024, Alameda County, California",Alameda,2866,0.007327285,urban_area,78.1,0.255969191,0.100521781,0.549807445,3,No,0.179651356,0.562259307,0.694640894,0.83029525,-0.445580995,0.26957638,0.634246422,0.818228498,-0.021305011,0.431450578,0.043285057,0.528112965,-0.629731805,0.24762516,-0.112313064,0.321052632,0.623244382,0.342747112,0.673,0.016816431,0.432868352,0.693196406,0.658,0.310205392,0.435601458,0.970603338,0.523931915,0.090115533,0.798,0.834017972,110.4123824,0.975481386,0.235053235,0.122593068,0.986486486,0.313671374,0.96875,0.205969191,1,0.950898588,0.857426726,0.26957638,0.073170732,0.766367137,0.02937227,0.983183569,1,0.800513479,38256,0.616559692,10.18011782,0.499550706,0.216216216,0.622528883,0.25798598,0.107830552,0.054012925,0.533889602,0.932841933,0.46970475,0.688761877,0.210141207,0.091,0.241,0.484,0.126,0.054,0,0.003,0,78.1,3.2351,3,Q3,1
06001402700,"Census Tract 4027, Alameda County, California",Alameda,1890,0,urban_area,77.5,0.208793325,0.186715483,0.595121951,3,No,0.046093024,0.506033376,0.92832976,0.903080873,-0.032739627,0.397304236,0.629590095,0.814890886,-0.050307813,0.410654685,0.066449315,0.566623877,-0.648966448,0.241591784,0.431564119,0.912708601,0.611852643,0.32593068,0.743,0.031129653,0.480811007,0.742233633,0.648934426,0.284724005,0.461386139,0.974711168,0.566428797,0.079332478,0.752,0.587804878,110.4123824,0.975481386,0.307359307,0.183953787,0.992805755,0.465147625,1,0.630166881,1,0.950898588,0.889836532,0.397304236,0.0625,0.835365854,0.02937227,0.983183569,1,0.800513479,43387,0.696020539,9.918430785,0.519191271,0.280373832,0.389666239,3.690939645,0.578818999,0.046255809,0.438254172,0.906204906,0.366174583,0.69279162,0.219512195,0.206,0.232,0.423,0.108,0.017,0.006,0,0.007,77.5,2.0026,2,Q3,1
06001402800,"Census Tract 4028, Alameda County, California",Alameda,4480,0.077901786,urban_area,76,0.107766367,0.089716111,0.543902439,3,No,-0.05939082,0.457637997,0.985019818,0.917843389,0.464050001,0.60872914,0.564744466,0.783311938,-1.351762827,0.027471117,0.822900735,0.9521181,-0.72752709,0.217715019,0.021585219,0.532477535,0.544866071,0.23029525,0.532,0.006033376,0.51680125,0.780231065,0.582157895,0.138639281,0.671733967,0.992297818,0.644993208,0.055969191,0.711,0.367265725,110.4123824,0.975481386,0.080368355,0.029139923,0.855102041,0.003465982,1,0.630166881,1,0.950898588,0.928836634,0.60872914,0.073684211,0.761745828,0.02937227,0.983183569,1,0.800513479,55859,0.830038511,9.918430785,0.519191271,0.236725664,0.551604621,58.73036052,0.98690629,0.024068557,0.076765083,0.926747593,0.443260591,0.734867837,0.322593068,0.063,0.282,0.381,0.186,0.083,0.006,0,0,76,2.7737,3,Q4_high,1
06001403000,"Census Tract 4030, Alameda County, California",Alameda,2905,0.022375215,urban_area,81.1,0.581643132,-0.008455934,0.485365854,2,No,-0.372839105,0.333632863,0.643462839,0.812195122,0.601932748,0.674326059,0.137768488,0.525160462,-1.467028531,0.020667522,2.260904544,0.996919127,-0.29113792,0.3478819,-0.272089826,0.175224647,0.455077453,0.132220796,0.551,0.007252888,0.299960427,0.518741977,0.733,0.553722721,0.575330396,0.98690629,1.17504,0.010783055,0.757,0.615596919,110.4123824,0.975481386,0.336963921,0.215789474,0.937106918,0.026829268,1,0.630166881,1,0.950898588,0.939661017,0.674326059,0.37804878,0.00885751,0.02937227,0.983183569,1,0.800513479,33292,0.519127086,9.827975665,0.528754814,0.31779661,0.268292683,152.7755318,0.997175866,0.024757543,0.081771502,0.8781484,0.280487805,0.690660321,0.215404365,0.023,0.065,0.044,0.814,0.021,0.003,0.025,0.005,81.1,1.8675,3,Q3,1
06001403100,"Census Tract 4031, Alameda County, California",Alameda,2101,0.206092337,urban_area,80,0.452631579,0.165812638,0.586649551,3,No,-0.10717192,0.437869063,0.478704015,0.750577664,0.599617243,0.672913992,0.052371793,0.486264442,-1.250688093,0.035301669,0.793075237,0.948652118,-0.218494406,0.371887035,1.025137572,0.978947368,0.584437086,0.284082157,0.717,0.024775353,0.505074627,0.768549422,0.635,0.24775353,0.638225256,0.991014121,1.278503273,0.009114249,0.695,0.292169448,110.4123824,0.975481386,0.280623608,0.160462131,0.867132867,0.004107831,0.98709385,0.240693196,0.65,0.664890886,0.93947924,0.672913992,0.111111111,0.493453145,0.02937227,0.983183569,1,0.800513479,52199,0.793068036,9.827975665,0.528754814,0.22244898,0.602824134,54.42168997,0.986007702,0.033604835,0.2,0.880846325,0.286136072,0.789310959,0.491014121,0.13,0.278,0.177,0.378,0.024,0.003,0.006,0.004,80,1.5548,2,Q4_high,1
06001403300,"Census Tract 4033, Alameda County, California",Alameda,4178,0,urban_area,84.5,0.900192555,0.457161535,0.764955071,4,No,0.543749666,0.724775353,0.623837319,0.804749679,0.925729636,0.840821566,0.2999008,0.626957638,0.022620885,0.458151476,0.316426606,0.825417202,-0.100575349,0.416431322,0.653948377,0.951604621,0.596218286,0.302695764,0.66,0.015468549,0.476896748,0.738254172,0.682928961,0.381899872,0.634025271,0.990757381,0.978606876,0.017971759,0.846,0.966623877,110.4123824,0.975481386,0.328044797,0.206033376,1,0.809435173,1,0.630166881,0.752877046,0.769062901,0.965080452,0.840821566,0.089108911,0.653915276,0.02937227,0.983183569,1,0.800513479,52714,0.798587933,9.827975665,0.528754814,0.273529412,0.416174583,24.44124476,0.955070603,0.028547557,0.120410783,0.929071395,0.452888318,0.77119211,0.426829268,0.06,0.262,0.075,0.522,0.057,0.024,0,0,84.5,3.5298,3,Q4_high,1
06001403400,"Census Tract 4034, Alameda County, California",Alameda,4340,0.005299539,urban_area,81.9,0.688254172,0.848488891,0.935815148,4,No,1.302600135,0.949550706,1.245228609,0.975866496,-0.038383703,0.394736842,0.708193684,0.853273427,-0.371649974,0.244159178,0.719691174,0.938639281,0.19243733700000001,0.536071887,0.711909369,0.958151476,0.757814309,0.570731707,0.684,0.018356868,0.681997372,0.920667522,0.715136364,0.490372272,0.61275383,0.989473684,0.49622579,0.101026958,0.912,0.998459564,110.4123824,0.975481386,0.096899225,0.035173299,0.936708861,0.02618742,1,0.630166881,1,0.950898588,0.889393448,0.394736842,0.058823529,0.85449294,0.02937227,0.983183569,1,0.800513479,65403,0.892041078,9.740708725,0.536456996,0.147410359,0.829268293,47.38109664,0.983183569,0.042647192,0.373684211,0.951374207,0.569833119,0.800989571,0.536456996,0.082,0.395,0.191,0.26,0.05,0.004,0.008,0.009,81.9,1.6965,3,Q4_high,1
06001403501,"Census Tract 4035.01, Alameda County, California",Alameda,4492,0.004674978,urban_area,80,0.452631579,0.298955058,0.664826701,3,No,0.210719013,0.575353017,1.024221452,0.926315789,0.700729387,0.725802311,0.510219901,0.758793325,0.304977822,0.655070603,0.61621097,0.923876765,-0.046095342,0.437740693,-0.482147165,0.082284981,0.61814059,0.335044929,0.641,0.013607189,0.541688794,0.805134788,0.636,0.25064184900000003,0.39541432,0.963157895,0.731768281,0.039794608,0.776,0.72605905,110.4123824,0.975481386,0.105084746,0.038896021,1,0.809435173,1,0.630166881,1,0.950898588,0.947416974,0.725802311,0,0.992297818,0.02937227,0.983183569,1,0.800513479,47015,0.744030809,9.771344995,0.534210526,0.146868251,0.831450578,28.43848477,0.964313222,0.091908064,0.770731707,0.933709981,0.474582798,0.822299319,0.622464698,0.123,0.375,0.239,0.186,0.064,0.005,0.009,0,80,2.7671,3,Q3,1
06001403502,"Census Tract 4035.02, Alameda County, California",Alameda,2044,0.011252446,urban_area,79.4,0.383568678,0.425727698,0.745571245,3,No,0.469209699,0.688189987,-0.127083502,0.4478819,0.056466526,0.425673941,0.532485062,0.769062901,-0.124998385,0.368806162,0.391851292,0.863029525,0.583499428,0.706161746,1.241755669,0.987804878,0.704011742,0.467522465,0.825,0.079332478,0.625482625,0.877792041,0.757035944,0.651732991,0.532145624,0.983953787,0.709107438,0.042747112,0.767,0.674133504,110.4123824,0.975481386,0.206390328,0.098973042,1,0.809435173,0.9849664,0.238254172,0,0.025353017,0.896839595,0.425673941,0.195652174,0.118549422,0.02937227,0.983183569,1,0.800513479,56208,0.832862644,9.740708725,0.536456996,0.201058201,0.67394095,19.21917059,0.935430039,0.069712103,0.662002567,0.976683938,0.758408216,0.841692499,0.704878049,0.119,0.42,0.254,0.111,0.09,0,0,0.005,79.4,3.2905,3,Q4_high,1
06001403600,"Census Tract 4036, Alameda County, California",Alameda,5570,0.024236984,urban_area,80.7,0.53267009,0.666510789,0.870089859,4,No,0.600295374,0.748523748,0.975401059,0.915275995,0.549316674,0.646726573,0.785356243,0.88703466,-0.411781982,0.22605905,0.124572813,0.655327343,0.713232974,0.759178434,1.021764877,0.978690629,0.689194139,0.444159178,0.897,0.210654685,0.592082616,0.851219512,0.768011802,0.696405648,0.376041367,0.960205392,0.42400917,0.13491656,0.831,0.939537869,110.4123824,0.975481386,0.113885736,0.042875481,0.988,0.343966624,1,0.630166881,0.89380531,0.87843389,0.935530431,0.646726573,0.205479452,0.100513479,0.02937227,0.983183569,1,0.800513479,49183,0.766110398,9.589680531,0.548138639,0.150234742,0.824005135,2.567691988,0.479589217,0.066228581,0.638639281,0.899356792,0.340179718,0.857713571,0.768421053,0.139,0.293,0.412,0.094,0.053,0.002,0,0.006,80.7,2.5415,3,Q4_high,1
